Structure, Text
"SEC. 51A-7.1207_4_7","(7)   Only the name of the establishment with which the sign is associated may appear on that portion of the sign located above the permanent canopy."
"SEC. 51A-7.1207_4_8","(8)   Display panels that announce a show or event may have plastic characters on an internally-lit background."
"SEC. 51A-7.1207_4_9","(9)   These signs may turn on or off or change their brightness.  The restrictions contained in Section 51A-7.303(b)(1) do not apply to these signs.  Flashing and sequenced lighting are permitted."
"SEC. 51A-7.1207_5","(e)   Projecting attached signs."
"SEC. 51A-7.1207_5_1","(1)   This subsection applies only to projecting attached signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1207_5_2","(2)   These signs must be a minimum of ten feet above grade."
"SEC. 51A-7.1207_5_3","(3)   These signs must be located in either the bottom, top, or combined envelope depicted graphically in the diagram that is attached to and made a part of this ordinance as Exhibit B. Restrictions on the size and location of each sign depend on which envelope the sign is located in as follows:"
"SEC. 51A-7.1207_5_3_1","","Bottom Envelope","Top Envelope","Combined Envelope",
"SEC. 51A-7.1207_5_3_1","Maximum projection allowed from building facade","6 ft.","3 ft.","3 ft.",
"SEC. 51A-7.1207_5_3_1_1","Maximum vertical dimension allowed","10 ft.","  20 ft.","30 ft.",
"SEC. 51A-7.1207_5_3_1_2","Maximum effective area allowed for each sign face*","30 sq. ft.","40 sq. ft.","45 sq. ft.",
"SEC. 51A-7.1207_5_3_1_3","*Double this amount to compute the total effective area allowed for both sides of the sign.",
"SEC. 51A-7.1207_5_4","(4)   If their characters are eight inches or less in height, these signs are not restricted as to the number of words permitted.  Signs with characters more than eight inches in height are limited to five words.  No character may exceed 12 inches in height if the message area exceeds 60 percent of the sign surface area."
"SEC. 51A-7.1207_5_5","(5)   One sign is allowed above each entrance provided that signs associated with the same establishment are spaced at least 30 feet apart."
"SEC. 51A-7.1207_5_6","(6)   No sign may be more than 12 inches thick.  All messages on these signs must be located on a sign face that is perpendicular to the front building facade."
"SEC. 51A-7.1207_5_7","(7)   No illuminated sign or element of a sign may turn on or off or change its brightness."
"SEC. 51A-7.1207_5_8","(8)   Sources of sign illumination that are an integral part of the design of the sign, such as neon or small individual incandescent lamps, are permitted.  These signs may be protected by transparent covers."
"SEC. 51A-7.1207_5_9","(9)   Internally-lit plastic translucent signs are prohibited."
"SEC. 51A-7.1207_6","(f)   Window signs."
"SEC. 51A-7.1207_6_1","(1)   This subsection applies only to window signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1207_6_2","(2)   No character on these signs may exceed 12 inches in height."
"SEC. 51A-7.1207_6_3","(3)   The maximum amount of window area that may be utilized as sign space varies depending on the location of the window as follows:"
"SEC. 51A-7.1207_6_3_1","Window Location","Maximum Window Coverage Allowed",
"SEC. 51A-7.1207_6_3_1_1","First Story","8 sq. ft. or 15 percent, whichever is less",
"SEC. 51A-7.1207_6_3_1_2","Second Story","10 sq. ft. or 20 percent, whichever is less",
"SEC. 51A-7.1207_6_3_1_3","Third Story","12 sq. ft. or 25 percent, whichever is less",
"SEC. 51A-7.1207_6_4","(4)   No establishment may have more than four window signs."
"SEC. 51A-7.1207_6_5","(5)   Hanging neon signs are allowed if their transformers are concealed from normal view."
"SEC. 51A-7.1207_6_6","(6)   Opaque painted backgrounds on windows are prohibited.  (Ord. Nos. 20345; 26768; 28071; 28471; 30731; 31079)"
"SEC. 51A-7.1208","DETACHED PRIVATE SIGNS."
"SEC. 51A-7.1208_1","(a)   Detached non-premise signs.  Detached non-premise private signs are prohibited in this district.  This provision does not apply to:"
"SEC. 51A-7.1208_1_1","(1)   sponsorship messages on canopy fascia signs, cultural institution digital signs, and freestanding identification signs; or"
"SEC. 51A-7.1208_1_2","(2)   non-premise messages allowed on construction barricade signs."
"SEC. 51A-7.1208_2","(b)   Detached premise signs."
"SEC. 51A-7.1208_2_1","(1)   This subsection applies to all detached premise signs except building identification signs, cultural institution identification signs, cultural institution identification signs, cultural institution digital signs, freestanding identification signs, construction barricade signs, and integrated signs within Subdistrict A, Subdistrict B, and Subdistrict C. For the regulations governing building identification signs, see Section 51A-7.1209. For the regulations governing cultural institution identification signs, see Section 51A-7.1210. For the regulations governing cultural institution digital signs, see Section 51A-7.1212. For the regulations governing freestanding identification signs, see Section 51A-7.1213. For the regulations governing construction barricade signs, see Section 51A-7.1214. For the regulations governing integrated signs within Subdistrict A, see Section 51A-7.1214.1.  For the regulations governing integrated signs within Subdistrict B, see Section 51A-7.1214.2.  For the regulations governing integrated signs within Subdistrict C, see Section 51A-7.1214.3."
"SEC. 51A-7.1208_2_2","(2)   No detached premise sign may exceed 20 square feet in effective area."
"SEC. 51A-7.1208_2_3","(3)   Each premise may have no more than one sign on each blockface."
"SEC. 51A-7.1208_2_4","(4)   The pole support element of these signs must be a cylindrical metal column that is six inches in diameter and white in color."
"SEC. 51A-7.1208_2_5","(5)   No sign may exceed 13 feet 6 inches in height."
"SEC. 51A-7.1208_2_6","(6)   The face of these signs must be flat. Vacuum-formed sign faces are prohibited."
"SEC. 51A-7.1208_2_7","(7)   No sign may move or rotate."
"SEC. 51A-7.1208_2_8","(8)   No sign may be more than 12 inches thick."
"SEC. 51A-7.1208_2_9","(9)   No illuminated sign or element of a sign may turn on or off or change its brightness.  (Ord. Nos. 20345; 26768; 28071; 28471; 30731; 31079)"
"SEC. 51A-7.1209","BUILDING IDENTIFICATION SIGNS."
"SEC. 51A-7.1209_1","(a)   This section applies only to building identification signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1209_2","(b)   Illumination of these signs, if any, must be from within to illuminate the building facade or monument and produce a “halo” around the characters.  No illuminated sign or element of a sign may turn on or off or change its brightness."
"SEC. 51A-7.1209_3","(c)   These signs must be located:"
"SEC. 51A-7.1209_3_1","(1)   on a building facade above an entrance;"
"SEC. 51A-7.1209_3_2","(2)   in the building cornice area; or"
"SEC. 51A-7.1209_3_3","(3)   on a monument in a landscaped area between a building facade and the property line."
"SEC. 51A-7.1209_4","(d)   Signs located above building entrances are limited to the building name and/or street address.  A maximum of 50 square feet of effective area of each sign may be allocated to the building name, and a maximum of 25 square feet of effective area of each sign may be allocated to the building address.  The maximum permitted heights of characters on these signs are 24 inches for the building name, and 12 inches for the building address.  These signs are not allowed above the third story of the building."
"SEC. 51A-7.1209_5","(e)   No facade may have more than one sign in the building cornice area."
"SEC. 51A-7.1209_6","(f)   Signs on monuments must conform to the setback and area regulations of detached premise signs in this chapter generally. These signs must be composed of individual characters made of bronze, brass, or stainless steel, or be engraved in stone.  (Ord. 20345)"
"SEC. 51A-7.1210","CULTURAL INSTITUTION IDENTIFICATION SIGN."
"SEC. 51A-7.1210_1","(a)   This section applies only to cultural institution identification signs."
"SEC. 51A-7.1210_2","(b)   Signs may only be located on:"
"SEC. 51A-7.1210_2_1","(1)    a building facade;"
"SEC. 51A-7.1210_2_2","(2)   a lower-level roof line as shown on Exhibit C; or"
"SEC. 51A-7.1210_2_3","(3)   a monument in a landscaped area between a building facade and the property line."
"SEC. 51A-7.1210_3","(c)   Signs on a building facade may not have an effective area greater than five percent of that building facade."
"SEC. 51A-7.1210_4","(d)   Signs on a lower-level roof line may not have an effective area greater than five percent of the facade segment located beneath that lower-level roof line. (See Exhibit C)."
"SEC. 51A-7.1210_5","(e)   No portion of a sign on a lower-level roof line may project above the structures’ highest roof-line."
"SEC. 51A-7.1210_6","(f)   Sign cabinets are not permitted."
"SEC. 51A-7.1210_7","(g)   Illuminated signs and illuminated sign elements may not turn on or off, but may go through cycles of dimming and brightening to create a slow pulsing effect. Each cycle of dimming and brightening must exceed five seconds."
"SEC. 51A-7.1210_8","(h)   Signs must be compatible with the architectural design and contribute to the visual effect of the building."
"SEC. 51A-7.1210_9","(i)   Characters may not exceed 24 inches in height."
"SEC. 51A-7.1210_10","(j)   Monument signs must comply with the setback and effective area regulations for detached premise signs in this chapter."
"SEC. 51A-7.1210_11","(k)   Signs shall not be considered a business identification sign."
"SEC. 51A-7.1210_12","(l)   Signs may not have a changeable message.  (Ord. 26768)"
"SEC. 51A-7.1211","CANOPY FASCIA SIGNS."
"SEC. 51A-7.1211_1","(a)   This section applies only to canopy fascia signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1211_2","(b)   Canopy fascia signs must comply with the operational requirements in Section 51A-7.1205.1."
"SEC. 51A-7.1211_3","(c)   Canopy fascia signs may only be located on buildings fronting on Flora Street."
"SEC. 51A-7.1211_4","(d)   A maximum of two canopy fascia signs per building is allowed.  Only one canopy fascia sign is allowed on a building facade."
"SEC. 51A-7.1211_5","(e)   Maximum height of a canopy fascia sign is four feet."
"SEC. 51A-7.1211_6","(f)   Maximum length of a canopy fascia sign is 74 feet."
"SEC. 51A-7.1211_7","(g)   Maximum effective area of a canopy fascia sign is 496 square feet."
"SEC. 51A-7.1211_8","(h)   Canopy fascia signs may only display premise and sponsorship content.  (Ord. 28071)"
"SEC. 51A-7.1212","CULTURAL INSTITUTION DIGITAL SIGNS."
"SEC. 51A-7.1212_1","(a)   This section applies only to cultural institution digital signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1212_2","(b)   Cultural institution digital signs must comply with the operational requirements in Section 51A-7.1205.1."
"SEC. 51A-7.1212_3","(c)   A maximum of six cultural institution digital signs are allowed."
"SEC. 51A-7.1212_3_1","(1)   One cultural institution digital sign is allowed at the southwest corner of the intersection of Woodall Rodgers Freeway and Jack Evans Street."
"SEC. 51A-7.1212_3_1_1","(A)   Maximum height is 50 feet."
"SEC. 51A-7.1212_3_1_2","(B)   Maximum width is 20 feet."
"SEC. 51A-7.1212_3_1_3","(C)   Total maximum effective area is 1,000 square feet, per side.  Maximum effective area for identification of sponsor is 400 square feet, per side."
"SEC. 51A-7.1212_3_1_4","(D)   Minimum setback is 12 feet from back of curb."
"SEC. 51A-7.1212_3_2","(2)   One cultural institution digital sign is allowed at the northeast corner of the intersection of  Ross Avenue and Leonard Street."
"SEC. 51A-7.1212_3_2_1","(A)   Maximum height is 35 feet."
"SEC. 51A-7.1212_3_2_2","(B)   Maximum width is 12 feet."
"SEC. 51A-7.1212_3_2_3","(C)   Total maximum effective area is 420 square feet, per side.  Maximum effective area for identification of sponsor is 144 square feet, per side."
"SEC. 51A-7.1212_3_2_4","(D)   Minimum setback is 35 feet from back of curb."
"SEC. 51A-7.1212_3_3","(3)   Four cultural institution digital signs are allowed along Flora Street."
"SEC. 51A-7.1212_3_3_1","(A)   Maximum height is 7 feet."
"SEC. 51A-7.1212_3_3_2","(B)   Maximum width is 3.5 feet."
"SEC. 51A-7.1212_3_3_3","(C)   Total maximum effective area is 8 square feet, per side.  Maximum effective area for identification of sponsor is 1.25 square feet, per side."
"SEC. 51A-7.1212_3_3_4","(D)   Minimum setback is 30 feet from back of curb."
"SEC. 51A-7.1212_4","(d)   Cultural institution digital signs may only display premise and sponsorship content.  (Ord. Nos. 28071; 28553)"
"SEC. 51A-7.1213","FREESTANDING IDENTIFICATION SIGNS."
"SEC. 51A-7.1213_1","(a)   This section applies only to freestanding identification signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1213_2","(b)   A maximum of three freestanding identification signs are allowed only along Flora Street."
"SEC. 51A-7.1213_3","(c)   Maximum height is 20 feet."
"SEC. 51A-7.1213_4","(d)   Maximum width is 8 feet."
"SEC. 51A-7.1213_5","(e)   Maximum effective area is 160 square feet, per side."
"SEC. 51A-7.1213_6","(f)   Minimum setback is 30 feet from back of curb."
"SEC. 51A-7.1213_7","(g)   Freestanding identification signs may only display premise and sponsorship content.  (Ord. 28071)"
"SEC. 51A-7.1214","CONSTRUCTION BARRICADE SIGNS."
"SEC. 51A-7.1214_1","(a)   This section applies only to construction barricade signs as defined in Section 51A-7.1203."
"SEC. 51A-7.1214_2","(b)   A minimum 10 percent of the effective area of the sign must display the names of the owner, occupant, district sponsor, district activity, and/or Woodall Rodgers Park name or activity."
"SEC. 51A-7.1214_3","(c)   Non-premise messages are allowed.  Only one non-premise message along a street frontage is allowed."
"SEC. 51A-7.1214_4","(d)   Construction barricade signs must be removed when the construction barricade is removed."
"SEC. 51A-7.1214_5","(e)   The message area on a construction barricade sign may be fully decorated or graphically designed if:"
"SEC. 51A-7.1214_5_1","(1)   no decoration or graphic horizontally projects more than two inches from the surface of the barricade; or"
"SEC. 51A-7.1214_5_2","(2)   no decoration or graphic vertically projects more than four feet above the top of the barricade.  (Ord. Nos. 28071; 28553)"
"SEC. 51A-7.1214.1","SUBDISTRICT A."
"SEC. 51A-7.1214.1_1","(a)   In general.  Except as provided in this division, the provisions of the Arts District Sign District apply in this subdistrict."
"SEC. 51A-7.1214.1_2","(b)   Tenant identity signs and building identification signs."
"SEC. 51A-7.1214.1_2_1","(1)   Only one tenant identity sign or building identification sign is permitted per facade, except that a tenant identity sign or building identification sign is not permitted on the Leonard Street facade."
"SEC. 51A-7.1214.1_2_2","(2)   Except as provided in this paragraph, tenant identity signs must be located above the highest leasable floor.  On the Ross Avenue facade, a tenant identity sign may be located at any floor."
"SEC. 51A-7.1214.1_2_3","(3)   Tenant identity signs must be composed of individual letters only and illumination of these signs, if any, must be internal to each letter.  No illuminated sign or element of a sign may turn on or off or change its brightness."
"SEC. 51A-7.1214.1_2_4","(4)   All tenant identity signs and building identification signs must be the same color."
"SEC. 51A-7.1214.1_3","(c)   Integrated sign."
"SEC. 51A-7.1214.1_3_1","(1)   Only one integrated sign is permitted."
"SEC. 51A-7.1214.1_3_2","(2)   This sign must be either an attached sign or a monument sign."
"SEC. 51A-7.1214.1_3_2_1","(A)   If the sign is an attached sign, it must be attached to a wall and face Crockett Street."
"SEC. 51A-7.1214.1_3_2_2","(B)   If the sign is a monument sign, it may be two sided, but must be located in the building plaza area."
"SEC. 51A-7.1214.1_3_3","(3)   This sign may identify the building’s owner or developer and multiple tenants."
"SEC. 51A-7.1214.1_3_4","(4)   This sign may be located at the building line."
"SEC. 51A-7.1214.1_3_5","(5)   This sign may be located within five feet of a public right of-way."
"SEC. 51A-7.1214.1_3_6","(6)   The maximum height for the sign is eight feet measured from the bottom of the sign face to the top of the sign face."
"SEC. 51A-7.1214.1_3_7","(7)   The maximum effective area for the sign is 50 square feet."
"SEC. 51A-7.1214.1_3_8","(8)   All elements of an integrated sign must be consistent in color and materials."
"SEC. 51A-7.1214.1_4","(d)   Detached premise sign.  Detached premise signs may not exceed 30 square feet.  (Ord. Nos. 28471; 29339)"
"SEC. 51A-7.1214.2","SUBDISTRICT B."
"SEC. 51A-7.1214.2_1","(a)   In general.  Except as provided in this division, the provisions of the Arts District Sign District apply in this subdistrict."
"SEC. 51A-7.1214.2_2","(b)   Tenant identity signs and building identification signs."
"SEC. 51A-7.1214.2_2_1","(1)   Number."
"SEC. 51A-7.1214.2_2_1_1","(A)   Two tenant identity signs or building identification signs are permitted on the Woodall Rodgers Freeway facade and must be located at or above the third story."
"SEC. 51A-7.1214.2_2_1_2","(B)   Tenant identity signs are prohibited on the Munger Avenue and Crockett Street facades."
"SEC. 51A-7.1214.2_2_2","(2)   Composition and illumination. Tenant identity signs must be composed of individual letters only and illumination of these signs, if any, must be internal to each letter.  No illuminated sign or element of a sign may turn on or off or change its brightness."
"SEC. 51A-7.1214.2_2_3","(3)   Color.  All tenant identity signs and building identification signs must be the same white and silver color."
"SEC. 51A-7.1214.2_2_4","(4)   Facade coverage.  Tenant identity signs and building identification signs may not exceed four percent of the facade to which it is affixed."
"SEC. 51A-7.1214.2_3","(c)   Restaurant/retail identity signs."
"SEC. 51A-7.1214.2_3_1","(1)   Two restaurant/retail identity signs are allowed on the Pearl Street facade and two restaurant/ retail signs are allowed on the Woodall Rodgers Freeway facade."
"SEC. 51A-7.1214.2_3_2","(2)   Restaurant/retail identity signs must be composed of individual letters only and illumination of these signs, if any, must be internal to each letter.  No illuminated sign or element of a sign may turn on or off or change its brightness."
"SEC. 51A-7.1214.2_3_3","(3)   All restaurant/retail signs must be the same white and silver color."
"SEC. 51A-7.1214.2_3_4","(4)   Restaurant/retail identity signs may not exceed four percent of the facade to which it is affixed."
"SEC. 51A-7.1214.2_3_5","(5)   Restaurant/retail identity signs may be located a maximum of 24 feet above grade."
"SEC. 51A-7.1214.2_4","(d)   Integrated sign."
"SEC. 51A-7.1214.2_4_1","(1)   Only one integrated sign is permitted."
"SEC. 51A-7.1214.2_4_2","(2)   This sign must be a monument sign."
"SEC. 51A-7.1214.2_4_3","(3)   This sign may be located at the building line."
"SEC. 51A-7.1214.2_4_4","(4)   This sign may be located within five feet of a public right of-way.  This sign must be located on Pearl Street a minimum of 15 feet from Woodall Rodgers Freeway and 100 feet from Munger Avenue."
"SEC. 51A-7.1214.2_4_5","(5)   The maximum height for the sign is eight feet measured from the bottom of the sign face to the top of the sign face."
"SEC. 51A-7.1214.2_4_6","(6)   The maximum effective area for the sign is 175 square feet.  Tenant names are limited to a maximum effective area of 60 square feet.  The portion of the sign that contains the address and that does not contain tenant names must have a clear or transparent appearance."
"SEC. 51A-7.1214.2_4_7","(7)   All elements of an integrated sign must be a consistent color and materials to the building.  (Ord. 30731)"
"SEC. 51A-7.1214.3","SUBDISTRICT C."
"SEC. 51A-7.1214.3_1","(a)   In general. Except as provided in this division, the provisions of the Arts District Sign District apply in this subdistrict."
"SEC. 51A-7.1214.3_2","(b)   Restaurant/retail identity signs."
"SEC. 51A-7.1214.3_2_1","(1)   Two restaurant/retail identity signs are allowed on the Ross Avenue facade."
"SEC. 51A-7.1214.3_2_2","(2)   Restaurant/retail identity signs must be composed of individual letters only and illumination of these signs, if any, must be internal to each letter. No illuminated sign or element of a sign may blink, flash, or change its brightness."
"SEC. 51A-7.1214.3_2_3","(3)   The maximum effective area for a restaurant/retail identity sign is 50 square feet."
"SEC. 51A-7.1214.3_2_4","(4)   Restaurant/retail identity signs may be located a maximum of 24 feet above grade."
"SEC. 51A-7.1214.3_2_5","(5)   Restaurant/retail identity signs may be located on or behind glass facades."
"SEC. 51A-7.1214.3_3","(c)   Building identification sign."
"SEC. 51A-7.1214.3_3_1","(1)   In this subdistrict, a building identification sign includes a sign that is part of a landscape design that creates a base for the sign in conjunction with a retaining wall or an open space created with the use of water or planting material."
"SEC. 51A-7.1214.3_3_2","(2)   The maximum effective area for a building identification sign is 40 square feet."
"SEC. 51A-7.1214.3_3_3","(3)   One building identification sign may be located on Ross Avenue a minimum of 10 feet from Olive Street and 290 feet from Harwood Street."
"SEC. 51A-7.1214.3_3_4","(4)   A building identification sign may be located within five feet of a public right-of-way."
"SEC. 51A-7.1214.3_4","(d)   Integrated sign."
"SEC. 51A-7.1214.3_4_1","(1)   A maximum of two integrated signs are permitted."
"SEC. 51A-7.1214.3_4_1_1","(A)   One integrated sign must be located on Ross Avenue a minimum of 10 feet from Olive Street and 260 feet from Harwood Street.  The maximum effective area for the integrated sign at this location is 40 square feet."
"SEC. 51A-7.1214.3_4_1_2","(B)   One integrated sign that may only identify the building must be located on Ross Avenue a minimum of 280 feet from Olive Street and 20 feet from Harwood Street.  The maximum effective area for the integrated sign at this location is 30 square feet."
"SEC. 51A-7.1214.3_4_2","(2)   An integrated sign may be located within five feet of a public right-of-way."
"SEC. 51A-7.1214.3_4_3","(3)   A single contiguous sign, able to be viewed from more than one street, is considered one integrated sign."
"SEC. 51A-7.1214.3_4_4","(4)   The maximum height for an integrated sign is eight feet, measured from the bottom of the sign face to the top of the sign face."
"SEC. 51A-7.1214.3_4_5","(5)   The characters on an integrated sign must be a minimum of four inches in height."
"SEC. 51A-7.1214.3_4_6","(6)   All integrated signs must have consistent color, materials, and fonts.  (Ord. 31079)"
"SEC. 51A-7.1215","APPLICATION OF HIGHWAY BEAUTIFICATION ACTS."
"SEC. 51A-7.1215_1","For purposes of applying the Federal and Texas Highway Beautification Acts, this district is considered to be a commercial zone.  (Ord. 28071)"
"SEC.","EXHIBIT A - ORD. 20345"
"SEC. _1",""
"SEC.","EXHIBIT B - ORD. 20345"
"SEC. _1",""
"SEC.","EXHIBIT C - ORD. 26768"
"SEC. _1",""
"SEC. 51A-7.1301","DESIGNATION OF SIGN DISTRICT."
"SEC. 51A-7.1301_1","A special provision sign district is hereby created to be known as the Deep Ellum/Near East Side Sign District.  The boundaries of the Deep Ellum/Near East Side Sign District are the same as those of the Deep Ellum/Near East Side District (Planned Development District No. 269).  (Ord. 20596)"
"SEC. 51A-7.1302","PURPOSE."
"SEC. 51A-7.1302_1","The purpose of this division is to promote signage that is compatible with the architectural character and design guidelines of the Deep Ellum/Near East Side Planned Development District while encouraging artistic, creative, and innovative signs which are reflective of themes that have grown and developed in the Deep Ellum area.  (Ord. 20596)"
"SEC. 51A-7.1303","DEFINITIONS."
"SEC. 51A-7.1303_1","(a)   In this division:"
"SEC. 51A-7.1303_1_1","(1)   ARTWORK means any pictorial or image presentation or design."
"SEC. 51A-7.1303_1_2","(2)   BANNER means a sign attached to or applied on a strip of cloth and temporarily attached to a building or structure.  Canopy signs and political flags are not banners."
"SEC. 51A-7.1303_1_3","(3)   CANOPY SIGN means a sign attached to or applied on a canopy or awning."
"SEC. 51A-7.1303_1_4","(4)   FLAT ATTACHED SIGN means an attached sign projecting 18 inches or less from a building and parallel to the building facade."
"SEC. 51A-7.1303_1_5","(5)   MARQUEE SIGN means a sign attached to, applied on, or supported by a permanent canopy projecting over a pedestrian street entrance of a building, and consisting primarily of changeable panels or words."
"SEC. 51A-7.1303_1_6","(6)   PROJECTING ATTACHED SIGN means an attached sign projecting 18 or more inches from a building."
"SEC. 51A-7.1303_1_7","(7)   THIS DISTRICT means the Deep Ellum/Near East Side Sign District."
"SEC. 51A-7.1303_1_8","(8)   WALLSCAPE SIGN means a sign meeting the requirements set forth in Section 51A-7.1308."
"SEC. 51A-7.1303_1_9","(9)   WINDOW SIGN means a sign painted or affixed onto a window."
"SEC. 51A-7.1303_2","(b)   Except as otherwise provided in this section, the definitions contained in Sections 51A-2.102 and 51A-7.102 apply to this division.  In the event of a conflict, this section controls.  (Ord. Nos. 20596; 24984)"
"SEC. 51A-7.1304","SIGN PERMIT REQUIREMENTS."
"SEC. 51A-7.1304_1","(a)   No person may alter, place, maintain, expand, or remove a sign in this district without first obtaining a sign permit from the city.  This section does not apply to government signs described in Section 51A-7.207."
"SEC. 51A-7.1304_2","(b)   Except as otherwise provided in Section  51A-7.1306(f), the procedure for obtaining a sign permit is outlined in Section 51A-7.505."
"SEC. 51A-7.1304_3","(c)   Section 51A-7.602 does not apply to signs in this district.  (Ord. Nos. 20596; 24984)"
"SEC. 51A-7.1305","SPECIAL PROVISIONS FOR ALL SIGNS."
"SEC. 51A-7.1305_1","(a)   Signs in this district are permitted to overhang the public right-of-way subject to city franchising requirements."
"SEC. 51A-7.1305_2","(b)   Except as otherwise provided in Subsections (c) and (d), the maximum effective area of all signs combined on a premise is 10 percent of the total area of all building facades facing public right-of-way that is adjacent to the premise."
"SEC. 51A-7.1305_3","(c)   When more than 50 percent of the total effective area of all signs combined on a premise is devoted to artwork, and there is no wallscape sign on the premise, the maximum effective area of all signs combined on a premise is 15 percent of the total area of all building facades facing public right-of-way that is adjacent to the premise."
"SEC. 51A-7.1305_4","(d)   When there is a wallscape sign on the premise, the maximum effective area of all signs combined on a premise is 90 percent of the total area of all building facades facing public right-of-way that is adjacent to the premise."
"SEC. 51A-7.1305_5","(e)   Except for wallscape signs, all signs must be premise signs or convey a noncommercial message."
"SEC. 51A-7.1305_6","(f)   Special purpose signs may be erected on a premise no more than once each calendar year.  The maximum number of consecutive days that a special purpose sign may be maintained is 15."
"SEC. 51A-7.1305_7","(g)   The use of neon or single incandescent bulbs is permitted."
"SEC. 51A-7.1305_8","(h)   No portions of a sign other than the words themselves may be illuminated by back-lighting."
"SEC. 51A-7.1305_9","(i)   No portion of a sign may have a luminance greater than 200 footlamberts."
"SEC. 51A-7.1305_10","(j)   The following materials are suggested, but not required, for signs in this district:"
"SEC. 51A-7.1305_10_1","(1)   Metal."
"SEC. 51A-7.1305_10_2","(2)   Glass."
"SEC. 51A-7.1305_10_3","(3)   Wood.  (Ord. Nos. 20596; 24984)"
"SEC. 51A-7.1306","SPECIAL PROVISIONS FOR ATTACHED SIGNS."
"SEC. 51A-7.1306_1","The regulations relating to the erection of attached signs in this district are hereby expressly modified as follows:"
"SEC. 51A-7.1306_1","(a)   Attached signs in general."
"SEC. 51A-7.1306_1_1","(1)   No portion of an attached sign may be located:"
"SEC. 51A-7.1306_1_1_1","(A)   more than 10 feet from the facade to which it is attached; or"
"SEC. 51A-7.1306_1_1_2","(B)   less than two feet from the back of a street curb."
"SEC. 51A-7.1306_1_2","(2)   Although not required, the use of three-dimensional projecting attached signs is encouraged."
"SEC. 51A-7.1306_2","(b)   Banners."
"SEC. 51A-7.1306_2_1","(1)   Banners are permitted in this district to promote cultural events or activities."
"SEC. 51A-7.1306_2_2","(2)   If the cultural event or activity has a sponsor, no more than 10 percent of the effective area of the banner may be utilized for sponsor identification."
"SEC. 51A-7.1306_2_3","(3)   No portion of a banner may be used to advertise a specific product or service other than the cultural event or activity."
"SEC. 51A-7.1306_3","(c)   Canopy signs.  Canopy signs must be flat-attached or painted directly onto the surface of the canopy."
"SEC. 51A-7.1306_4","(d)   Marquee signs."
"SEC. 51A-7.1306_4_1","(1)   No premise may have more than one marquee sign."
"SEC. 51A-7.1306_4_2","(2)   The length of a marquee sign must not exceed two-thirds of the length of the facade to which it is attached."
"SEC. 51A-7.1306_4_3","(3)   Marquee signs may incorporate moving patterns or bands of light, except that the use of illumination to produce apparent motion of a visual image, such as expanding or contracting shapes, rotation, or similar effects of animation, is prohibited."
"SEC. 51A-7.1306_5","(e)   Window sign.  No window sign may cover more than 25 percent of the window surface area."
"SEC. 51A-7.1306_6","(f)   Wallscape signs."
"SEC. 51A-7.1306_6_1","(1)   Definitions.  In this section:"
"SEC. 51A-7.1306_6_1_1","(A)   SUPERGRAPHIC SIGN means an attached premise or non-premise sign on a mesh-type surface."
"SEC. 51A-7.1306_6_1_2","(B)   WALLSCAPE SIGN means a supergraphic sign or an attached premise or non-premise sign painted directly onto the face of a building."
"SEC. 51A-7.1306_6_2","(2)   Visual display and coverage."
"SEC. 51A-7.1306_6_2_1","(A)   A wallscape sign must have at least 84 percent non-textual graphic content (a maximum of 16 percent of the effective area of the sign may contain text)."
"SEC. 51A-7.1306_6_2_2","(B)   A wallscape sign must have a single message; it may not have multiple messages or function as multiple signs."
"SEC. 51A-7.1306_6_2_3","(C)   The lower 15 feet of the face may not be covered."
"SEC. 51A-7.1306_6_3","(3)   Minimum area.  A wallscape sign must exceed 3,000 square feet."
"SEC. 51A-7.1306_6_4","(4)    Location.  The building to which a wallscape sign is attached or applied must be more than 80 feet in height, and only those portions of a building covering at least 1,100 square feet in floor area may be used to determine the height of the building for the purpose of this paragraph. No wallscape sign may be attached to a building or structure erected after June 1, 2005."
"SEC. 51A-7.1306_6_5","(5)   Number of signs permitted, and spacing requirement. One wallscape sign per face is permitted in this district. The signs may be spaced immediately adjacent to each other on different faces of the building."
"SEC. 51A-7.1306_6_6","(6)    Removal of wallscape sign. If a wallscape sign is proposed that will be painted onto the face of a building, the applicant must provide a bond in the amount of the cost of removal of the wallscape sign, that provides that the wallscape sign will be removed within 30 days of the expiration of the permitted message duration."
"SEC. 51A-7.1306_6_7","(7)    Sign permit application review. All applications for sign permits for wallscape signs shall be reviewed using the director procedure in Division 51A-7.500."
"SEC. 51A-7.1306_6_8","(8)    Mandatory removal in 2018. All wallscape signs must be removed on or before July 1, 2018. This section does not confer a nonconforming or vested right to maintain a wallscape sign after July 1, 2018, and all permits authorizing wallscape signs shall automatically expire on that date."
"SEC. 51A-7.1306_6_9","(9)    Sunset. This section expires on July 1, 2018, unless reenacted with amendment prior to that date. The city plan commission and city council shall review this section prior to its expiration date.  (Ord. Nos. 20596; 24984; 25996; 27284)"
