Structure, Text
"SEC. 51A-4.605_1_4_2_5","(v)   A repeating pattern of pilasters projecting from the facade wall by a minimum of eight inches or architectural or decorative columns."
"SEC. 51A-4.605_1_4_3","(C)   Arcades, awnings, canopies, covered walkways, or porticos."
"SEC. 51A-4.605_1_4_4","(D)   Display windows, faux windows, or decorative windows."
"SEC. 51A-4.605_1_4_5","(E)   Trim or accent elements using decorative contrasting colors or decorative neon lighting of at least 10 percent of the area of the facade wall exclusive of fenestration."
"SEC. 51A-4.605_1_5","(5)   Facade wall changes.  Facade walls must have a one or more of the following changes:"
"SEC. 51A-4.605_1_5_1","(A)   Changes of color, texture, or material, either diagonally, horizontally, or vertically, at intervals of not less than 20 feet and not more than 100 feet."
"SEC. 51A-4.605_1_5_2","(B)   Changes in plane with a depth of at least 24 inches, either diagonally, horizontally, or vertically, at intervals of not less than 20 feet and not more than 100 feet."
"SEC. 51A-4.605_1_6","(6)   Materials and colors."
"SEC. 51A-4.605_1_6_1","(A)   No more than 75 percent of the area of a facade wall, exclusive of fenestration, may have a single material or color."
"SEC. 51A-4.605_1_6_2","(B)   The following materials may only be used on rear facade walls:"
"SEC. 51A-4.605_1_6_2_1","(i)   Smooth-faced concrete block that is non-tinted or non-burnished."
"SEC. 51A-4.605_1_6_2_2","(ii)   Tilt-up concrete panels that are unadorned or untextured."
"SEC. 51A-4.605_1_6_2_3","(iii)   Prefabricated steel panels."
"SEC. 51A-4.605_1_7","(7)   Roofs."
"SEC. 51A-4.605_1_7_1","(A)   Roof-mounted  mechanical equipment, skylights, and solar panels must be screened or set back so that they not visible from a point five feet, six inches above grade at the property line. Screening materials must match the materials and colors used on the main building. Chain link fence may not be used as a screening material."
"SEC. 51A-4.605_1_7_2","(B)   Roofs must have at least one of the following design elements:"
"SEC. 51A-4.605_1_7_2_1","(i)   Parapets with horizontal tops having height changes of at least one foot occurring horizontally no less than every 100 feet. Parapets that do not have horizontal tops must have pitched or rounded tops with a pattern that repeats or varies no less than every 100 feet. All parapets must have detailing such as cornices, moldings, trim, or variations in brick coursing."
"SEC. 51A-4.605_1_7_2_2","(ii)   Sloping roofs with at least two of the following design elements:"
"SEC. 51A-4.605_1_7_2_2_1","(aa)   Slope of at least 5:12."
"SEC. 51A-4.605_1_7_2_2_2","(bb)   Two or more slope planes."
"SEC. 51A-4.605_1_7_2_2_3","(cc)   Overhanging eaves extending at least three feet beyond the supporting wall."
"SEC. 51A-4.605_1_8","(8)   Parking lots and landscaping."
"SEC. 51A-4.605_1_8_1","(A)   Landscaped islands of a minimum of 20 square feet per row of cars must be placed at both ends of each grouping of parking rows. Landscaped islands must have ground cover and trees or shrubs."
"SEC. 51A-4.605_1_8_2","(B)   Parking lots must be divided into sections containing no more than 120 parking spaces. Parking lot sections must be divided by landscaped dividers with a minimum width of five feet. Landscaped dividers must have trees spaced at a maximum of 30 feet on center and ground cover or  shrubs. Parking lot sections may contain up to 160 parking spaces if, in addition to the landscaped divider, each grouping of parking rows is divided by a landscape island of a minimum of 20 square feet per row of cars. Landscaped islands must have ground cover and trees or shrubs."
"SEC. 51A-4.605_1_8_3","(C)   No more than two-thirds of the off-street parking spaces may be located in the front parking area. If more than 50 percent of a parking space is within the front parking area, then that parking space shall be counted as being within the front parking area. The two-thirds limitation on off-street parking within the front parking area may be exceeded if one additional tree beyond the requirements of these design standards is provided within the front parking area for every 15 off-street additional parking spaces or fraction thereof located within the front parking area."
"SEC. 51A-4.605_1_8_4","(D)   Parking lots must have a pedestrian pathway system distinguished from the parking and driving surface by landscape barriers or a change in surface materials such as pavers or patterned concrete. Pedestrian pathways may not be distinguished by paint alone. Pedestrian pathways must be a minimum of eight feet wide. Pedestrian pathways must connect mass transit stops, parking areas, public sidewalks, and public rights-of-way to the primary entrance."
"SEC. 51A-4.605_1_8_5","(E)   A landscaped buffer strip with a minimum width of 20 feet must be located between any parking area and any public right-of-way other than alleys. The landscape buffer may be interrupted by vehicular and pedestrian access areas. The landscape buffer strip may be located in whole or in part in the public right-of-way if the requirements of Chapter 43 of the Dallas City Code are met. The landscape buffer strip must have an evergreen berm with a minimum height of three feet. If the topography prevents installation of a berm, an evergreen hedge with a minimum height of three feet may be substituted. The landscape buffer must also have trees spaced at a maximum of 30 feet on center."
"SEC. 51A-4.605_1_8_6","(F)   Trees spaced at a maximum of 30 feet on center must be provided within 20 feet of the primary facade wall and one side facade wall for at least 50 percent of the length of each facade wall. Trees may be located in the public right-of-way if the requirements of Chapter 43 of the Dallas City Code are met. Trees must be planted in a landscape strip with a minimum width of five feet or in tree wells with minimum dimensions of five feet by five feet."
"SEC. 51A-4.605_1_8_7","(G)   Parking areas must have access, either directly or via a private access drive, to a four-lane public street with two lanes in each direction or to a two-lane one-way public street."
"SEC. 51A-4.605_1_8_8","(H)   Shopping cart storage areas in parking lots must be screened with landscaping along the length of the shopping cart storage area facing any public right-of-way other than alleys."
"SEC. 51A-4.605_1_9","(9)   Miscellaneous design standards."
"SEC. 51A-4.605_1_9_1","(A)   Service areas must be oriented so that they are not visible from abutting public rights-of-way or residential zoning districts, or must be screened from abutting public rights-of-way or residential zoning districts by solid masonry screening with a minimum height of eight feet extending the entire length of the service area."
"SEC. 51A-4.605_1_9_2","(B)   Automotive service bays must be oriented away from any public right-of-way or residential zoning district, unless screened from view with solid masonry screening with a minimum height of eight feet extending the entire length of the automotive service bays."
"SEC. 51A-4.605_1_9_3","(C)   Mechanical equipment on the ground must be screened using materials matching the materials and colors used on the main building. Chain link fence may not be used as a screening material."
"SEC. 51A-4.605_1_9_4","(D)   Merchandise may not be displayed or stored in parking areas or on sidewalks adjacent to facade walls, except in screened outdoor display, sales, and storage areas."
"SEC. 51A-4.605_1_9_5","(E)   Outdoor display, sales, and storage areas, such as nursery departments, must be enclosed by screening with a solid base with a minimum height of three feet surmounted by a wrought iron or tubular steel fence with a minimum height of five feet. The screening must be surmounted with a minimum of two feet of fascia with materials and colors matching the main building. No merchandise other than trees may be visible above the screening."
"SEC. 51A-4.605_1_9_6","(F)   Shopping cart storage areas adjacent to facade walls (not in parking lots) must be screened with landscaping or materials matching the materials of the primary facade wall. No more than two shopping cart storage areas (one on each side of an entrance) may be provided on any facade wall. Shopping cart storage areas may not exceed 20 feet in length."
"SEC. 51A-4.605_1_9_7","(G)   In the CA-1 and CA-1(A) districts, a minimum of 75 percent of the primary facade wall must be set back no more than 15 feet."
"SEC. 51A-4.605_1_9_8","(H)   If the use is within 300 feet of a residential zoning district or a zoning district that allows residential uses, the following restrictions apply. For purposes of this provision, measurements are made in a straight line, without regard to intervening structures or objects, from the nearest boundary of the lot where the use is conducted to the nearest boundary of the zoning district in issue."
"SEC. 51A-4.605_1_9_8_1","(i)   External speakers are prohibited."
"SEC. 51A-4.605_1_9_8_2","(ii)   Staging, loading, or idling of commercial vehicles in a service area is prohibited between the hours of 10:00 p.m. and 7:00 a.m. Signs prohibiting staging, loading, or idling of commercial vehicles between the hours of 10:00 p.m. and 7:00 a.m. must be posted every 100 feet adjacent to the service area."
"SEC. 51A-4.605_1_9_8_3","(iii)   An external lighting plan demonstrating compliance with all city ordinances must be submitted to and approved by the building official prior to the issuance of a building permit for new construction, a building permit to expand to 100,000 square feet or more, or a certificate of occupancy."
"SEC. 51A-4.605_1_10","(10)   Variations and exceptions.  The city plan commission, whether or not a specific use permit is required, may approve a site plan that does not comply with the requirements of these design standards provided that:"
"SEC. 51A-4.605_1_10_1","(A)   strict compliance with these design standards is impractical due to site constraints or would result in substantial hardship;"
"SEC. 51A-4.605_1_10_2","(B)   the site plan complies with the spirit and intent of these design standards;"
"SEC. 51A-4.605_1_10_3","(C)   the site plan furthers the stated purpose of these design standards; and"
"SEC. 51A-4.605_1_10_4","(D)   the variation or exception from these design standards will not adversely affect surrounding properties."
"SEC. 51A-4.605_1_10_4_1","The city plan commission shall follow the same procedure used for approval of minor amendments to development plans and the fee for a minor plan amendment shall apply.  (Ord. Nos. 25785; 27404; 28553)"
"SEC. 51A-4.701","ZONING AMENDMENTS."
"SEC. 51A-4.701_1","(a)   Initiation."
"SEC. 51A-4.701_1_1","(1)   The city council or the commission may authorize a public hearing on an amendment to this article or a change in a zoning district classification or boundary.  If 10 or fewer property owners are involved, the director shall send written notice to the owners of real property within the subject area not less than 10 days before the meeting at which the city council or commission will consider authorization of a public hearing.  This notice must be written in English and Spanish if the area of request is located wholly or partly within a census tract in which 50 percent or more of the inhabitants are persons of Spanish origin or descent according to the most recent federal decennial census.  If more than 10 property owners are involved, the director shall give notice of the public hearing in the official newspaper of the city at least 10 days before the meeting at which the city council or commission will consider authorization of a public hearing."
"SEC. 51A-4.701_1_2","(2)   A person may request a change in the zoning district classification or boundary by filing an application with the director."
"SEC. 51A-4.701_1_2_1","(A)   The application must be on a form approved by the commission and furnished by the department."
"SEC. 51A-4.701_1_2_2","(B)   Each owner of property within the area of request must sign the application."
"SEC. 51A-4.701_1_2_3","(C)   The applicant must pay an application fee."
"SEC. 51A-4.701_1_2_4","(D)   If the area of request is adjacent to a public street or alley, the director shall extend its boundaries to the centerline of the adjacent street or alley."
"SEC. 51A-4.701_1_2_5","(E)   An applicant requesting a change in zoning to an urban corridor district shall submit a concept plan in addition to the general requirements for a zoning change. The concept plan must indicate:"
"SEC. 51A-4.701_1_2_5_1","(i)   the location of the urban corridor district site showing frontage along an urban corridor, indicating existing widths of rights-of-way, number of lanes, lane widths, and street designations according to the city’s thoroughfare plan or Texas Department of Transportation;"
"SEC. 51A-4.701_1_2_5_2","(ii)   the existing zoning district classifications and land uses for all properties within 250 feet of the area of request;"
"SEC. 51A-4.701_1_2_5_3","(iii)   the proposed urban corridor lot dimensions, lot area, existing building footprints, and setback lines showing buildable area based on urban corridor regulations; and"
"SEC. 51A-4.701_1_2_5_4","(iv)   the proposed mix of land uses."
"SEC. 51A-4.701_2","(b)   Commission report and recommendation required."
"SEC. 51A-4.701_2_1","(1)   The commission shall make a report and recommendation to the city council on all proposed amendments to this article or requests for a change in a zoning district classification or boundary."
"SEC. 51A-4.701_2_2","(2)   The director shall conduct those studies necessary for the commission to make its recommendation and report to city council."
"SEC. 51A-4.701_2_3","(3)   The commission or a committee of the commission shall hold a public hearing to allow proponents and opponents of an amendment to this article or request for a change in a zoning district classification or boundary to present their views."
"SEC. 51A-4.701_2_4","(4)   Before the commission holds the public hearing on an amendment to this article or on a request for a change in a zoning district classification or boundary, the director shall give notice of the public hearing in the official newspaper of the city at least 10 days before the hearing."
"SEC. 51A-4.701_2_5","(5)   The director shall send written notice of a public hearing on a city council, city plan commission, or landmark commission authorized hearing for a change in a zoning district classification or boundary to all owners of real property lying within 200 feet of the boundary of the area of request.  See Section 51A-1.105 for the notification area for other applications.  The measurement of the notification area includes streets and alleys.  The notice must be given not less than 10 days before the date set for the hearing by depositing the notice properly addressed and postage paid in the United States mail to the property owners as evidenced by the last approved tax roll.  This notice must be written in English and Spanish if the area of request is located wholly or partly within a census tract in which 50 percent or more of the inhabitants are persons of Spanish origin or descent according to the most recent federal decennial census.  The applicant may not alter, change, amend, enlarge, or withdraw a portion of an application after notices have been mailed for the public hearing."
"SEC. 51A-4.701_2_6","(6)   The commission shall make its recommendation on a proposed amendment to this article or request for a change in a zoning district classification or boundary from staff reports of the director, field inspections and the evidence presented at the public hearing."
"SEC. 51A-4.701_2_7","(7)   The director shall forward to the city council the commission’s recommendation and report on all amendments to this article and requests for a change in a zoning district classification or boundary except that when the request for a change in a zoning district classification or boundary is denied by the commission, the director shall not forward that recommendation and report to the city council unless the applicant within 10 days of the denial files with  the director a request in writing that the city council review the commission’s findings."
"SEC. 51A-4.701_2_8","(8)   A request for a change in a zoning district classification or boundary that has been forwarded to the city council may not be held for longer than six months from the date of the commission’s action without being scheduled for a city council hearing.  The commission shall review a request for a change in a zoning district classification or boundary that has not been scheduled within six months of the commission’s action to determine whether a time extension should be granted for a specified period or whether the application should be terminated and declared null and void."
"SEC. 51A-4.701_3","(c)   City council action."
"SEC. 51A-4.701_3_1","(1)   Before the city council holds the public hearing on an amendment to this article or on a request for a change in a zoning district classification or boundary, the city secretary shall give notice of the public hearing in the official newspaper of the city at least 15 days before the hearing."
"SEC. 51A-4.701_3_2","(2)   An amendment to this article and requests for a change in a zoning district classification or boundary must be approved by the affirmative vote of a majority of city council members present; except, the favorable vote of three-fourths of all members of the city council is required if:"
"SEC. 51A-4.701_3_2_1","(A)   the request for a change in a zoning district classification or boundary has been recommended for denial by the commission; or"
"SEC. 51A-4.701_3_2_2","(B)   a written protest against a change in a zoning district boundary or classification has been signed by the owners of 20 percent or more of either the land in the area of request or land within 200 feet, including streets and alleys, measured from the boundary of the area of request and the protest has been filed with the director."
"SEC. 51A-4.701_3_3","(3)   When city council passes an amending ordinance, the city secretary shall file the amending  ordinance in the official city records.  Unless the amending ordinance expressly indicates otherwise, the area of request is presumed to include the area to the centerline of an adjacent street or alley."
"SEC. 51A-4.701_4","(d)   Two year limitation."
"SEC. 51A-4.701_4_1","(1)   Except as provided in Subsections (d)(2) and (d)(3), after a final decision is reached by the commission or city council either granting or denying a request for a change in a zoning district classification or boundary, no further applications may be considered for that property for two years from the date of the final decision."
"SEC. 51A-4.701_4_2","(2)   If the commission or the city council renders a final decision of denial without prejudice, or if the city council grants a specific use permit and imposes a time limit of two years or less, the two year limitation is waived."
"SEC. 51A-4.701_4_3","(3)   A property owner may apply for a waiver of the two year limitation in the following manner:"
"SEC. 51A-4.701_4_3_1","(A)   The applicant shall submit his request in writing to the director.  The director shall inform the applicant of the date on which the commission shall consider his request and shall advise the applicant of his right to appear before the commission."
"SEC. 51A-4.701_4_3_2","(B)   The commission may waive the time limitation if there are changed circumstances regarding the property sufficient to warrant a new hearing. A simple majority vote by the commission is required to grant the request. If a rehearing is granted, the applicant shall follow the procedure for an amendment to this article or a request for a change in a zoning district classification or boundary."
"SEC. 51A-4.701_4_3_3","(C)   If the commission denies the request, the applicant may appeal in writing to the city council by filing an appeal with the director."
"SEC. 51A-4.701_5","(e)   Postponements."
"SEC. 51A-4.701_5_1","(1)   The applicant and the opponents shall each be allowed to postpone one hearing date before the commission and one hearing date before the city council."
"SEC. 51A-4.701_5_2","(2)   A request for postponement must be in writing and must be submitted to the director no later than 5:00 p.m. on the Monday of the week preceding the week of the hearing. If the deadline falls on an official city holiday, then the request must be submitted no later than noon on the following day."
"SEC. 51A-4.701_5_3","(3)   Before a hearing to be held by the city plan commission may be postponed, the person requesting postponement shall pay a fee of $150.00 to the director. Before a hearing to be held by the city council may be postponed, the person requesting postponement shall pay a fee of $150.00 to the director."
"SEC. 51A-4.701_5_4","(4)   Only the applicant or his representative may postpone the hearing date prior to the mailing of the hearing notices. A hearing postponed by the applicant or his representative whether prior to the mailing of required notices or after the mailing of required notices may be postponed for no longer than 60 days from the date of the scheduled or advertised hearing. If the applicant fails to request in writing within 60 days a new hearing date, the application is automatically withdrawn, and the director shall return the application to the applicant and the filing fee, less that amount necessary for administrative cost as determined by the director."
"SEC. 51A-4.701_5_5","(5)   Only a property owner within the area of notification may request a postponement for the opposition. The request for postponement must set forth the grounds for the postponement and must be signed by the party making the request. If postponed, the case will be rescheduled for the next hearing date that is four weeks or more in the future, unless the party making the request requests an earlier date."
"SEC. 51A-4.701_6","(f)   Withdrawals."
"SEC. 51A-4.701_6_1","(1)   If an applicant desires to withdraw his application, the applicant shall request in writing to withdraw an entire application for a change in a zoning district classification or boundary."
"SEC. 51A-4.701_6_2","(2)   If the applicant withdraws the application prior to the mailing of notice, the director shall return the application to the applicant. The director shall determine the administrative cost of processing the application, and shall return the filing fee less the administrative cost to the applicant."
"SEC. 51A-4.701_6_3","(3)   If the applicant withdraws the application after the mailing of notices for a public hearing before the commission, the applicant shall forfeit 65 percent of the filing fee to cover the administrative cost."
"SEC. 51A-4.701_6_3_1","(A)   If the application is withdrawn before 5:00 p.m. of the day that will leave five full working days (excluding Saturdays, Sundays and official city holidays) before the date of the hearing, the applicant shall not be subject to the two year waiting period required in Subsection (d)."
"SEC. 51A-4.701_6_3_2","(B)   If an applicant requests withdrawal after 5:00 p.m. of the day that will leave five full working days (excluding Saturdays, Sundays and official city holidays) before the date of the hearing, the commission shall hold the public hearing and make a formal recommendation on the application. The applicant shall be subject to the two year waiting period required in Subsection (d)."
"SEC. 51A-4.701_6_4","(4)   Once the commission has acted on a request for a change in a zoning district classification or boundary, the applicant may withdraw his application, but the entire application fee shall be retained by the city to cover administrative cost if:"
"SEC. 51A-4.701_6_4_1","(A)   the commission approved the request; or"
"SEC. 51A-4.701_6_4_2","(B)   the commission denied the request, but the applicant within 10 days of the denial files with the director a request in writing that the city council review the commission’s findings."
"SEC. 51A-4.701_6_5","(5)   If the commission denies a request for a change in a zoning district classification or boundary and the applicant does not appeal the decision to city council, the city controller shall refund 35 percent of the filing fee to the applicant."
"SEC. 51A-4.701_7","(g)   Written protest procedures."
"SEC. 51A-4.701_7_1","(1)   Purpose."
"SEC. 51A-4.701_7_1_1","(A)   The state law expressly enables the governing body of a municipality to establish procedures for adopting and enforcing zoning regulations and district boundaries. Pursuant to that authority, the city council enacts this subsection governing the receipt of written protests submitted for the purpose of requiring the favorable vote of three-fourths of all members of the city council to effect a change in a zoning district classification or boundary."
"SEC. 51A-4.701_7_1_2","(B)   This subsection is not intended to conflict with the state law; it is being enacted at a time when the state law does not explicitly provide how, when, or where a written protest must be filed. The city council expressly recognizes that this subsection may be partially or completely preempted at any such time that the state law is amended to explicitly provide how, when, or where a written protest must be filed."
"SEC. 51A-4.701_7_1_3","(C)   This subsection is intended to accomplish the following listed objectives which, in the opinion of the city council, are fully in keeping with the purposes, spirit, and intent of the state law:"
"SEC. 51A-4.701_7_1_3_1","(i)   To allow the staff sufficient time to accurately calculate the land area percentages that determine the voting requirement."
"SEC. 51A-4.701_7_1_3_2","(ii)   To protect the rights of all parties by establishing minimum criteria to assure the reliability of written protests received."
"SEC. 51A-4.701_7_1_3_3","(iii)   To protect the rights of those protesting by establishing procedures and deadlines which are not unduly burdensome or restrictive."
"SEC. 51A-4.701_7_1_3_4","(iv)   To promote order and maintain the integrity of the zoning process."
"SEC. 51A-4.701_7_2","(2)   Form of protest."
"SEC. 51A-4.701_7_2_1","(A)   A protest must be in writing and, at a minimum, contain the following information:"
"SEC. 51A-4.701_7_2_1_1","(i)   A description of the zoning case at issue."
"SEC. 51A-4.701_7_2_1_2","(ii)   The names of all persons protesting the proposed change in zoning district classification or boundary."
"SEC. 51A-4.701_7_2_1_3","(iii)   A description of the area of lots or land owned by the protesting parties that is either covered by the proposed change or located within 200 feet of the area covered by the proposed change."
"SEC. 51A-4.701_7_2_1_4","(iv)   The mailing addresses of all persons signing the protest."
"SEC. 51A-4.701_7_2_1_5","(v)   The date and time of its execution."
"SEC. 51A-4.701_7_2_2","(B)   The protest must bear the original signatures of all persons required to sign under Paragraph (3)."
"SEC. 51A-4.701_7_3","(3)   Who must sign."
"SEC. 51A-4.701_7_3_1","(A)   A protest must be signed by the owner of the property in question, or by a person authorized by power of attorney to sign the protest on behalf of the owner. If the property is owned by two or more persons, the protest must be signed by a majority of the owners, or by a person authorized by power of attorney to sign the protest on behalf of a majority of the owners, except that in the case of community property, the city shall presume the written protest of one spouse to be the protest of both."
"SEC. 51A-4.701_7_3_2","(B)   In the case of property owned by a corporation, the protest must be signed by the president, a vice-president, or by an attorney in fact authorized to sign the protest on behalf of the corporation. In the case of property owned by a general or limited partnership, the protest must be signed by a general partner or by an attorney in fact authorized to sign the protest on behalf of the partnership."
"SEC. 51A-4.701_7_3_3","(C)   Lots or land subject to a condominium regime are presumed to be commonly owned in undivided interests by the owners of all condominium units and under the control of the governing body of the condominium. For such lots or land to be included in calculating the lots or land area protesting a proposed rezoning, the written protest must state that the governing body of the condominium has authorized a protest in accordance with procedures required by its bylaws, and that the person signing the protest is authorized to act on behalf of the governing body of the condominium. A written protest signed by the owner of an individual condominium unit shall not be accepted unless the filing party produces legal documents governing the condominium which clearly establish the right of an individual owner to act with respect to his or her respective undivided interest in the common elements of the condominium."
"SEC. 51A-4.701_7_4","(4)   When signatures must be acknowledged."
"SEC. 51A-4.701_7_4_1","(A)   Except as otherwise provided in Subparagraphs (B) and (C), all signatures on a written protest must be acknowledged before a notary public."
"SEC. 51A-4.701_7_4_2","(B)   A signature on an original reply form sent by the city to the mailing address of the property owner need not be acknowledged."
"SEC. 51A-4.701_7_4_3","(C)   A signature on a protest delivered in person by the person signing need not be acknowledged if its reliability is otherwise established to the satisfaction of the director. In such a case, a summary of the evidence of reliability considered by the director must be endorsed on the protest by the director."
"SEC. 51A-4.701_7_5","(5)   Filing deadline."
"SEC. 51A-4.701_7_5_1","(A)   A written protest must be filed with the director before noon of the working day immediately preceding the date advertised for the city council public hearing in the statutory notice published in the official newspaper of the city. A protest sent through the mail must be received by the director before the deadline."
"SEC. 51A-4.701_7_5_2","(B)   Before the public hearing on the case, the filing deadline is automatically extended whenever the public hearing is re-advertised in the official newspaper of the city pursuant to statutory notice requirements."
"SEC. 51A-4.701_7_5_3","(C)   After the public hearing has begun, the filing deadline may only be extended by calling a subsequent public hearing and advertising that public hearing in the official newspaper of the city pursuant to statutory notice requirements. In such a case, the new filing deadline is noon of the working day immediately preceding the newly advertised public hearing date."
"SEC. 51A-4.701_7_6","(6)   Withdrawals of protests filed.  Withdrawals of protests filed must be in writing and filed with the director before the filing deadline. The provisions of this subsection governing the form and filing of protests apply equally to withdrawals."
"SEC. 51A-4.701_7_7","(7)   Presumptions of validity."
"SEC. 51A-4.701_7_7_1","(A)   In all cases where a protest has been properly signed pursuant to this subsection, the city shall presume that the signatures appearing on the protest are authentic and that the persons or officers whose signatures appear on the protest are either owners of the property or authorized to sign on behalf of one or more owners as represented."
"SEC. 51A-4.701_7_7_2","(B)   In cases of multiple ownership, the city shall presume that a properly signed protest which on its face purports to represent a majority of the property owners does in fact represent a majority of the property owners."
"SEC. 51A-4.701_7_7_3","(C)   The  presumptions  in Subparagraphs (A) and (B) are rebuttable, and the city attorney may advise the city council that a presumption should not be followed in a specific case based on extrinsic evidence presented."
"SEC. 51A-4.701_7_8","(8)   Conflicting instruments.  In the event that multiple protests and withdrawals are filed on behalf of the same owner, the instrument with the latest date and time of execution controls.  (Ord. Nos. 19455; 19872; 19935; 20037; 20381; 21431; 22389; 24718; 26271; 28096)"
"SEC. 51A-4.702","PLANNED DEVELOPMENT (PD) DISTRICT REGULATIONS."
"SEC. 51A-4.702_1","(a)   General provisions."
"SEC. 51A-4.702_1_1","(1)   Purpose.  The purpose of the PD is to provide flexibility in the planning and construction of development projects by allowing a combination of land uses developed under a uniform plan that protects contiguous land uses and preserves significant natural features."
"SEC. 51A-4.702_1_2","(2)   Uses.  A PD may contain any use or combination of uses listed in Division 51A-4.200. The uses permitted in a PD must be listed in the ordinance establishing the district."
"SEC. 51A-4.702_1_3","(3)   Signs.  An ordinance establishing or amending a PD may not authorize the erection, relocation, or alteration of a detached non-premise sign. A special provision sign district must be established to authorize the erection, relocation, or alteration of a detached non-premise sign. For more information regarding special provision sign districts, see Division 51A-7.500."
"SEC. 51A-4.702_1_4","(4)   Mandatory regulations.  The ordinance establishing a PD must specify regulations governing building height, floor area, lot area, lot coverage, density, yards, off-street parking and loading, environmental performance standards, signs, landscaping, and streets and alleys. The following table may be used as a general guide in establishing these regulations:"
"SEC. 51A-4.702_1_4_1","General Guidelines for Establishing PD Regulations","GENERAL USE CATEGORY","ZONING DISTRICT",
"SEC. 51A-4.702_1_4_1_1","   Single family","   TH-3(A)*",
"SEC. 51A-4.702_1_4_1_2","   Multifamily","   MF-3(A)",
"SEC. 51A-4.702_1_4_1_3","   Retail","   CR",
"SEC. 51A-4.702_1_4_1_4","   Office","   MO-1",
"SEC. 51A-4.702_1_4_1_5","   Commercial","   CS",
"SEC. 51A-4.702_1_4_1_6","   Industrial","   IR",
"SEC. 51A-4.702_1_4_1_7","*If platted lots for a single family use have a minimum width of 30 feet at the front property line, then one parking space is required.",
"SEC. 51A-4.702_1_5","(5)   Codification.  The regulations of each PD ordinance shall be codified in Chapter 51P. The conditions in the PD ordinance and the development plan, landscape plan, or conceptual plan are conditions that must be complied with before a certificate of occupancy may be granted."
"SEC. 51A-4.702_1_6","(6)   Applicable regulations."
"SEC. 51A-4.702_1_6_1","(A)   For PDs created on or after March 1, 1987, the regulations in this chapter control unless they are expressly altered by a PD ordinance in accordance with this section. The general guidelines in Subsection (a)(4) control if the PD ordinance does not enumerate the regulations governing building height, floor area, lot area, lot coverage, density, yards, off-street parking and loading, environmental performance standards, signs, landscaping, and streets and alleys."
"SEC. 51A-4.702_1_6_2","(B)   For PDs created prior to March 1, 1987, the regulations of Chapter 51 control unless they are expressly altered by a PD ordinance in accordance with this section. The general guidelines below control if the PD ordinance does not enumerate the regulations governing building height, floor area, lot area, lot coverage, density, yards, off-street parking and loading, environmental performance standards, signs, landscaping, and streets and alleys."
"SEC. 51A-4.702_1_6_2_1","GENERAL USE CATEGORY","ZONING DISTRICT",
"SEC. 51A-4.702_1_6_2_1_1","   Single family","   H-4*",
"SEC. 51A-4.702_1_6_2_1_2","   Multiple-family","   MF-3",
"SEC. 51A-4.702_1_6_2_1_3","   Retail","   GR",
"SEC. 51A-4.702_1_6_2_1_4","   Office","   MO",
"SEC. 51A-4.702_1_6_2_1_5","   Commercial and Industrial","   I-1",
"SEC. 51A-4.702_1_6_2_1_6","*If platted lots for a single family use have a minimum width of 30 feet at the front property line, then one parking space is required.",
"SEC. 51A-4.702_1_6_3","(C)   Some provisions of Chapter 51 have been amended to refer to the parallel provisions in Chapter 51A. This type of amendment has been made to every extent possible in order to make interpretation and application of the code more consistent and simpler. The amendment process is referred to as “call-forwarding the provisions of Chapter 51” because the amendment incorporates by reference into Chapter 51 the corresponding language in Chapter 51A as it exists on the date of amendment and as it may be amended in the future. The following apply when interpreting call-forwarded provisions of Chapter 51 for planned development districts created under Chapter 51 of the Dallas City Code."
"SEC. 51A-4.702_1_6_3_1","(i)   If a call-forwarded provision contains a cross-reference in Chapter 51A to another section in Chapter 51A, the cross-reference should be read to apply to the parallel provisions in Chapter 51."
"SEC. 51A-4.702_1_6_3_1_1","--   For example, the sexually oriented business regulations in Section 51-4.221 have been call-forwarded. Within those regulations, there is a reference to Section 51A-4.217, the accessory use regulations in Chapter 51A. When applying these regulations to a Chapter 51 planned development district, reference should be made to Section 51-4.217, the accessory use regulations in Chapter 51."
"SEC. 51A-4.702_1_6_3_1_2","--   Similarly, Section 51-4.324 has been call-forwarded. Section 51-4.324(b)(1) refers to “residential districts.” The definition of “residential districts” is located in Section 51A-2.102(119), but the definition makes reference to only Chapter 51A districts. When applying Section 51A-4.324(b)(1) to a Chapter 51 planned development district, reference should be made to the definition of “residential districts” in Chapter 51, which is provided in Section 51-2.102(104)."
"SEC. 51A-4.702_1_6_3_1_2_1","The building official shall determine the parallel provision in Chapter 51 when applying a call-forwarded regulation."
"SEC. 51A-4.702_1_6_3_2","(ii)   If a call-forwarded provision contains a reference to “this chapter,” Chapter 51 should also be included in its application. If a call-forwarded provision contains a reference to “this section” or another internal cross reference, and the regulation referenced has not been call-forwarded, the parallel provision in Chapter 51 applies. The building official shall determine the parallel cross-reference in Chapter 51 when applying a call-forwarded regulation."
"SEC. 51A-4.702_1_6_3_3","(iii)   If a district category is referenced in a call-forwarded provision, that district category, as defined in Chapter 51, should be included in the application of the regulation. For example, if a regulation has been call-forwarded, and the corresponding regulation in Chapter 51A applies to “industrial districts,” the regulation applies to the Industrial-1, Industrial-2, and Industrial-3 districts when applied to a Chapter 51 planned development district. The building official shall determine the parallel district category in Chapter 51 when applying a call-forwarded regulation."
