Structure, Text
"SEC. 51A-12.204_18","(r)    Signs. All signs must be printed on durable, reflective, waterproof material. Signs must remain legible until the operation site is abandoned and restored pursuant to this article."
"SEC. 51A-12.204_18_1","(1)    Informational sign. The operator shall prominently display a sign on the fence adjacent to the main gate that lists the following:"
"SEC. 51A-12.204_18_1_1","(A)   well names and numbers;"
"SEC. 51A-12.204_18_1_2","(B)   name of the operator;"
"SEC. 51A-12.204_18_1_3","(C)   the address of the operation site;"
"SEC. 51A-12.204_18_1_4","(D)   the emergency 911 number;"
"SEC. 51A-12.204_18_1_5","(E)   the telephone numbers of the two people who may be contacted 24 hours a day in case of an emergency; and"
"SEC. 51A-12.204_18_1_6","(F)   the contact number for the office of the gas inspector."
"SEC. 51A-12.204_18_2","(2)    No smoking signs. The operator shall prominently display signs reading, “Danger, No Smoking Allowed,” in both English and Spanish adjacent to all gates and any other locations required by the fire marshal. Sign lettering must be a minimum of four inches in height and be red on a white background or white on a red background."
"SEC. 51A-12.204_19","(s)   Spacing."
"SEC. 51A-12.204_19_1","(1)   Gas wells.  Gas wells must be spaced at least:"
"SEC. 51A-12.204_19_1_1","(A)   1,500 feet from any existing fresh-water well;"
"SEC. 51A-12.204_19_1_2","(B)   25 feet from any property line;"
"SEC. 51A-12.204_19_1_3","(C)   25 feet from any storage tank or source of ignition;"
"SEC. 51A-12.204_19_1_4","(D)   75 feet from all rights-of-way; and"
"SEC. 51A-12.204_19_1_5","(E)   100 feet from any structure that is not used for the everyday operation of the well."
"SEC. 51A-12.204_19_2","(2)    Tanks and tank batteries."
"SEC. 51A-12.204_19_2_1","(A)   Tanks and tank batteries must be spaced at least:"
"SEC. 51A-12.204_19_2_1_1","(i)   100 feet from any combustible structure; and"
"SEC. 51A-12.204_19_2_1_2","(ii)   25 feet from all rights-of-way and property lines."
"SEC. 51A-12.204_19_2_2","(B)   The Dallas Fire Code may require additional spacing depending on the size of the tank."
"SEC. 51A-12.204_19_3","(3)   Measurement. Spacing is measured from the center of the well bore at the surface of the ground in a straight line, without regard to intervening structures or objects, to the closest point of the use, structure, or feature creating the spacing requirement."
"SEC. 51A-12.204_20","(t)   Soil."
"SEC. 51A-12.204_20_1","(1)   In general."
"SEC. 51A-12.204_20_1_1","(A)   It is an offense to contaminate any soil above regulatory thresholds and fail to expeditiously remediate the contaminated soil."
"SEC. 51A-12.204_20_1_2","(B)   Except as otherwise provided in this subsection, before any drilling activities may occur on an operation site, soil sampling must be conducted by a licensed third-party contractor retained by the city to establish a baseline study of soil conditions on the operation site and property within 2,000 feet of the boundary of the operation site."
"SEC. 51A-12.204_20_1_3","(C)   Soil samples must be collected and analyzed using proper sampling and laboratory protocol set forth by the Environmental Protection Agency or the Texas Commission on Environmental Quality. The results of the analyses must be given to the gas inspector with a copy of the report provided to the operator and other property owners whose soil was sampled."
"SEC. 51A-12.204_20_1_4","(D)   The operator is responsible for the cost and fees associated with pre-drilling and post-drilling soil sampling collection and analysis."
"SEC. 51A-12.204_20_2","(2)   Baseline."
"SEC. 51A-12.204_20_2_1","(A)   The licensed third-party contractor retained by the city must collect and analyze a minimum of five soil samples at locations across the operation site with at least two samples at or adjacent to any proposed equipment to be used on the operation site and analyzed in accordance with this subsection."
"SEC. 51A-12.204_20_2_2","(B)   If permission to access private property and conduct the baseline study is granted, a minimum of five soil samples must be collected at locations across each property located within 2,000 feet of the boundary of the operation site and analyzed in accordance with this subsection.  If permission to access private property and conduct the baseline study is not granted, a baseline study of soil conditions is not required for that property."
"SEC. 51A-12.204_20_2_3","(C)   The soil sample baseline study analyses must include:"
"SEC. 51A-12.204_20_2_3_1","(i)   a description of the point samples and GPS coordinates of each location;"
"SEC. 51A-12.204_20_2_3_2","(ii)   planned equipment above the sampled area, if applicable;"
"SEC. 51A-12.204_20_2_3_3","(iii)   methodology of sample collection;"
"SEC. 51A-12.204_20_2_3_4","(iv)   description of field condition;"
"SEC. 51A-12.204_20_2_3_5","(v)   summary of laboratory data results compared to the minimum acceptable soil sampling criteria;"
"SEC. 51A-12.204_20_2_3_6","(vi)    copies of all laboratory data sheets;"
"SEC. 51A-12.204_20_2_3_7","(vii)   drawings of sample points; and"
"SEC. 51A-12.204_20_2_3_8","(viii)   analysis of the following: TPH, VOCs, SVOCs, chloride, barium, chromium, and ethylene glycol."
"SEC. 51A-12.204_20_3","(3)   Post-drilling."
"SEC. 51A-12.204_20_3_1","(A)   After the drilling of each well, the licensed third-party contractor retained by the city must collect and analyze soil samples across the operation site and analyzed in accordance with this subsection."
"SEC. 51A-12.204_20_3_2","(B)   Additionally, the city, using its licensed third-party contractor, may conduct soil sampling during inspections to document soil quality at the operation site."
"SEC. 51A-12.204_20_4","(4)   Abandonment. When the operation site is abandoned in accordance with the Texas Railroad Commission requirements and Section 51A-12.205 and after the equipment for that well is removed from the operation site, the operator shall collect soil samples of the abandoned operation site to document that the final conditions are within regulatory requirements."
"SEC. 51A-12.204_20_5","(5)   Remediation. If prohibited amounts of a hazardous substance are found at the operation site, the operator shall remediate the location within 30 days.  After the operator remediates the operation site, the city, using its licensed third-party contractor, must collect and analyze soil samples at locations on the operation site as are necessary to determine compliance."
"SEC. 51A-12.204_21","(u)   Storage and vehicle parking. The only items that may be stored and vehicles that may be parked on the operation site are those that are necessary to the everyday operation of the well and do not constitute a fire hazard. The fire department shall determine what constitutes a fire hazard."
"SEC. 51A-12.204_22","(v)   Vector control.  The operator must comply with the vector control plan approved as part of the gas well permit and all city ordinances, rules, and regulations regarding mosquito larvae within a fresh-water fracturing pond or elsewhere on the operation site.  (Ord. Nos. 26920; 28424; 29228; 29557; 30239 ; 30654 )"
"SEC. 51A-12.205","ABANDONMENT AND RESTORATION."
"SEC. 51A-12.205_1","(a)    Abandonment of a well. The operator shall abandon each well after production has ceased on that well. A well is considered abandoned if the Texas Railroad Commission approves the abandonment, and the operator provides the gas inspector with a copy of the Texas Railroad Commission’s approval."
"SEC. 51A-12.205_2","(b)    Abandonment and restoration of the operation site. The operator shall abandon and restore the operation site within 60 days after production has ceased on all wells located on the operation site. An operation site is not considered abandoned until the gas inspector conducts an inspection of the operation site and approves the abandonment and restoration. The gas inspector shall approve the abandonment and restoration of the operation site if:"
"SEC. 51A-12.205_2_1","(1)   the operation site is restored to its original condition, as nearly as practicable, in accordance with the surface reclamation plan;"
"SEC. 51A-12.205_2_2","(2)    all wells located on the operation site are plugged and all well casings are cut and removed to a depth of at least three feet below surface;"
"SEC. 51A-12.205_2_3","(3)    all equipment is removed from the operation site;"
"SEC. 51A-12.205_2_4","(4)   the operator provides the gas inspector with a copy of the Texas Railroad Commission’s approval of the abandonment for each well located on the operation site;"
"SEC. 51A-12.205_2_5","(5)    the abandonment complies with the Dallas Fire Code; and"
"SEC. 51A-12.205_2_6","(6)   soil sampling has been conducted in accordance with this division and all required remediation is completed in accordance with state and federal regulations, this article, and all other city ordinances."
"SEC. 51A-12.205_3","(c)    Development after abandonment."
"SEC. 51A-12.205_3_1","(1)    No building permit may be issued for any construction on or redevelopment of the operation site until the gas inspector approves the abandonment and restoration of the operation site."
"SEC. 51A-12.205_3_2","(2)    No structure may be built over a vertical shaft of an abandoned well.  (Ord. Nos. 26920; 29228)"
"SEC. 51A-12.301","PIPELINE PERMIT."
"SEC. 51A-12.301_1","(a)   In general."
"SEC. 51A-12.301_1_1","(1)   No person may participate or assist in site preparation, installing, constructing, reconstructing, reworking, modifying, or replacing a regulated pipeline or any section of a regulated pipeline, without first obtaining a regulated pipeline permit issued by the city in accordance with this division."
"SEC. 51A-12.301_1_2","(2)   A regulated pipeline permit is required in addition to any permit, license, or agreement required under this article, other city ordinances, or state or federal laws."
"SEC. 51A-12.301_2","(b)   Permit application.  A regulated pipeline permit application must be in writing, signed by the pipeline operator or the pipeline operator’s representative, and filed with the gas inspector.  The pipeline operator shall provide the following information on a form furnished by the city:"
"SEC. 51A-12.301_2_1","(1)   the name, business addresses, and telephone numbers of the pipeline operator;"
"SEC. 51A-12.301_2_2","(2)   the names, titles, and telephone numbers of the person:"
"SEC. 51A-12.301_2_2_1","(A)   signing the application on behalf of the pipeline operator; and"
"SEC. 51A-12.301_2_2_2","(B)   designated as the principal contact for the submittal;"
"SEC. 51A-12.301_2_3","(3)   the person designated as the 24-hour emergency contact;"
"SEC. 51A-12.301_2_4","(4)   the names, mailing addresses, and telephone numbers of at least two primary persons, officers, or contacts available on a 24-hour basis and at least two alternative persons, officers, or contacts to be reached if the primary contacts are unavailable who:"
"SEC. 51A-12.301_2_4_1","(A)   can initiate appropriate actions to respond to an emergency;"
"SEC. 51A-12.301_2_4_2","(B)   have access to information on the location of the closest shutoff valve to any specific point in the city; and"
"SEC. 51A-12.301_2_4_3","(C)   can furnish the common name of the material being carried by the regulated pipeline;"
"SEC. 51A-12.301_2_5","(5)   the origin point and the destination of the proposed pipeline;"
"SEC. 51A-12.301_2_6","(6)   a text description of the general location of the proposed regulated pipeline;"
"SEC. 51A-12.301_2_7","(7)   the substance to be transported through the proposed regulated pipeline;"
"SEC. 51A-12.301_2_8","(8)   a copy of the material safety data sheet;"
"SEC. 51A-12.301_2_9","(9)   an emergency response plan with procedures that provide for prompt and effective response to emergencies, including:"
"SEC. 51A-12.301_2_9_1","(A)   leaks or releases that can impact public health, safety, or welfare;"
"SEC. 51A-12.301_2_9_2","(B)   fire or explosions at or in the vicinity of a regulated pipeline or pipeline easement;"
"SEC. 51A-12.301_2_9_3","(C)   natural disasters;"
"SEC. 51A-12.301_2_9_4","(D)   effective means to notify and communicate information to local fire, police, and public officials during an emergency;"
"SEC. 51A-12.301_2_9_5","(E)   the availability of personnel, equipment, tools, and materials as necessary at the scene of an emergency;"
"SEC. 51A-12.301_2_9_6","(F)   measures to be taken to reduce public exposure to injury and probability of accidental death or dismemberment;"
"SEC. 51A-12.301_2_9_7","(G)   emergency shut down and pressure reduction of a regulated pipeline;"
"SEC. 51A-12.301_2_9_8","(H)   the safe restoration of service following an emergency or incident; and"
"SEC. 51A-12.301_2_9_9","(I)   a follow-up incident investigation to determine the cause of the incident and require the implementation of corrective measures;"
"SEC. 51A-12.301_2_10","(10)   engineering plans, drawings, and maps with summarized specifications showing the horizontal location, covering depths, and location of shutoff valves for the proposed regulated pipeline;"
"SEC. 51A-12.301_2_11","(11)   plans showing the location of all proposed lift stations, pumps, or other service structures related to the regulated pipeline;"
"SEC. 51A-12.301_2_12","(12)   to the extent the information can be obtained, drawings showing the location of other regulated pipelines and utilities that will be crossed or paralleled within 15 feet of the proposed regulated pipeline;"
"SEC. 51A-12.301_2_13","(13)   a description of the public safety considerations and avoidance, as far as practicable, of habitable structures, protected uses, and areas where people congregate;"
"SEC. 51A-12.301_2_14","(14)   detailed cross-section drawings for all public street rights-of-way and easement crossings;"
"SEC. 51A-12.301_2_15","(15)   methods to be used to prevent both internal and external corrosion;"
"SEC. 51A-12.301_2_16","(16)   a binder or certificates of all bonds and insurance required in accordance with this division;"
"SEC. 51A-12.301_2_17","(17)   a tree survey that complies with Article X; and"
"SEC. 51A-12.301_2_18","(18)   a proposed alignment strip map showing the name and address of all affected property owners."
"SEC. 51A-12.301_3","(c)   Review of permit applications."
"SEC. 51A-12.301_3_1","(1)   The gas inspector shall return incomplete applications to the pipeline operator with a written explanation of the deficiencies."
"SEC. 51A-12.301_3_2","(2)   The gas inspector shall determine whether the regulated pipeline permit should be issued, issued with conditions, or denied within 45 days after receiving a complete regulated pipeline permit application.  If the gas inspector fails to make this determination within this specified time, the regulated pipeline permit application is deemed denied."
"SEC. 51A-12.301_3_3","(3)   The gas inspector must issue a regulated pipeline permit if the application meets the requirement of this division and all other applicable city ordinances, rules, and regulations and state and federal law."
"SEC. 51A-12.301_3_4","(4)   If the application does not meet the requirements of this division or other city rules or regulations, the gas inspector shall either deny the application or issue the regulated pipeline application subject to written conditions if compliance with the conditions eliminates the reasons for denial.  If the gas inspector denies a regulated pipeline permit application, the gas inspector shall provide the pipeline operator with a written explanation of the reasons for denial with 30 days."
"SEC. 51A-12.301_4","(d)   Expiration. A regulated pipeline permit shall expire if the regulated pipeline has not been completed and the surface restored within two years.  The gas inspector may grant one extension of time not to exceed one year if the gas inspector determines that weather or other unexpected physical conditions justify an extension. If the regulated pipeline permit expires, and construction of the regulated pipeline is not completed, the pipeline operator shall immediately cease construction and complete any site remediation required by this division or other applicable law, regulation, or ordinance."
"SEC. 51A-12.301_5","(e)   Revocation or suspension."
"SEC. 51A-12.301_5_1","(1)    If the pipeline operator violates this division or the regulated pipeline permit, the gas inspector shall give written notice to the pipeline operator describing the violation and giving the operator a reasonable time to cure. The time to cure must take into account the nature and extent of the violation, the efforts required to cure, and the potential impact on public health, safety, and welfare. The time to cure may not be less than 30 days unless the violation:"
"SEC. 51A-12.301_5_1_1","(A)   could cause imminent destruction of property or injury to persons; or"
"SEC. 51A-12.301_5_1_2","(B)   involves the operator’s failure to take a required immediate action required by this division."
"SEC. 51A-12.301_5_2","(2)    If the operator fails to correct the violation within the specified time, the gas inspector shall suspend or revoke the gas well permit. The gas inspector shall also report any violations to the United States Department of Transportation and Texas Railroad Commission and request that these agencies take appropriate action."
"SEC. 51A-12.301_5_3","(3)    If a regulated pipeline permit is suspended, no person may engage in any activities permitted under that regulated pipeline permit except for those necessary to remedy the violation. If the violation is remedied, the gas inspector shall reinstate the regulated pipeline permit, and the pipeline operator may resume operations."
"SEC. 51A-12.301_5_4","(4)    If a regulated pipeline permit is revoked, the operator shall obtain a new regulated pipeline permit before resuming operations."
"SEC. 51A-12.301_5_5","(5)    If the gas inspector denies, suspends, or revokes a regulated pipeline permit, the gas inspector shall send the pipeline operator, by certified mail, return receipt requested, written notice of the decision and the right to appeal."
"SEC. 51A-12.301_5_6","(6)    The operator has the right to appeal to the permit and license appeal board in accordance with Article IX of Chapter 2 of the Dallas City Code.  (Ord. 29228)"
"SEC. 51A-12.302","INSURANCE."
"SEC. 51A-12.302_1","(a)   Each person must carry public liability insurance with a carrier rated “A” or better by A.M. Best in a minimum amount of $1,000,000.00 for one person and $5,000,000.00 for one accident and property damage insurance in the amount of $10,000,000.00 for one accident, which shall remain in full force and effect and be carried so long as the pipeline is operated."
"SEC. 51A-12.302_2","(b)   Each pipeline operator shall provide and maintain in full force and effect during the term of its regulated pipeline permit insurance with the following minimum limits:"
"SEC. 51A-12.302_2_1","(1)   Worker’s compensation at statutory limits."
"SEC. 51A-12.302_2_2","(2)   Employer’s liability insurance with the following minimum limits for bodily injury by:"
"SEC. 51A-12.302_2_2_1","(i)   accident, $1,000,000 per each accident; and"
"SEC. 51A-12.302_2_2_2","(ii)   disease, $1,000,000 per employee with a per-policy aggregate of $1,000,000."
"SEC. 51A-12.302_2_3","(3)   Commercial general liability coverage, including blanket contractual liability, products and completed operations, personal injury, bodily injury, broad form property damage, operations hazard, pollution, explosion, collapse and underground hazards for $2,000,000 per occurrence and aggregate policy limit of $2,000,000."
"SEC. 51A-12.302_2_4","(4)   Automobile liability insurance (for automobiles used by the pipeline operator in the course of its performance under the pipeline permit, including employer’s non-ownership and hired auto coverage) for $2,000,000 combined single limit per occurrence."
"SEC. 51A-12.302_2_5","(5)   Umbrella liability insurance following the form of the primary liability coverage described in Subsections (a) and (b) and providing coverage with minimum combined bodily injury (including death) and property damage limit of $25,000,000 per occurrence and $25,000,000 annual aggregate. Increased primary liability limits equivalent to the umbrella liability insurance limits specified will satisfy the umbrella liability insurance requirements."
"SEC. 51A-12.302_3","(c)   Performance bond or irrevocable letter of credit."
"SEC. 51A-12.302_3_1","(1)   Before issuance of a regulated pipeline permit, the pipeline operator shall submit to the gas inspector a performance bond or irrevocable letter of credit approved as to form by the city attorney in the amount of $100,000."
"SEC. 51A-12.302_3_2","(2)   The performance bond is effective upon the issuance of the regulated pipeline permit and must remain in full force and effect until all work under the terms of the regulated pipeline permit has been completed."
"SEC. 51A-12.302_3_3","(3)   The performance bond may be amended to include other permitted regulated pipelines.  (Ord. 29228)"
"SEC. 51A-12.303","GENERAL PROVISIONS."
"SEC. 51A-12.303_1","(a)   A pipeline operator shall design, construct, repair, and maintain all regulated pipelines in accordance with this division, other city ordinances, rules and regulations, and state and federal laws."
"SEC. 51A-12.303_2","(b)   All new and relocated regulated pipelines must be located as near as practicable to existing regulated pipelines or other utilities unless the pipeline operator can demonstrate to the gas inspector that the alignment is infeasible."
"SEC. 51A-12.303_3","(c)   Nothing in this section grants permission to use any street or other public rights-of-way, utility easements, or city-owned property.  To install, construct, maintain, repair, replace, modify, remove, or operate a regulated pipeline on, over, under, along, or across any affected city streets, sidewalks, alleys, or other city property, the pipeline operator shall obtain an easement or license."
"SEC. 51A-12.303_4","(d)   A pipeline operator must:"
"SEC. 51A-12.303_4_1","(1)   not interfere with or damage existing utilities, including water, sewer, gas, storm drains, electric lines, or the facilities of public utilities or franchisees located on, under, or across street or other public rights-of-way;"
"SEC. 51A-12.303_4_2","(2)   equip all regulated pipelines with:"
"SEC. 51A-12.303_4_2_1","(i)   an automated pressure monitoring system that detects leaks and shuts off any line or any section of line that develops a leak; or"
"SEC. 51A-12.303_4_2_2","(ii)   provide 24-hour pressure monitoring of the regulated pipeline system that provides immediate notice of any leak to the city’s emergency response providers;"
"SEC. 51A-12.303_4_3","(3)   grade, level, and restore the affected property to the same surface condition, as nearly as practicable, as existed before construction activities were first commenced within 30 days after completion of the regulated pipeline; and"
"SEC. 51A-12.303_4_4","(4)   backfill all trenches and compact such trenches to 95 percent standard density proctor in eight-inch lifts and construct the regulated pipeline so as to maintain a minimum depth of ten feet below the finished grade except in public rights-of-way, where minimum cover to the top of the pipe must be at least eight feet below the bottom of any adjacent roadside ditch. The gas inspector may require that sections of proposed regulated pipeline be constructed at deeper depths based upon future city infrastructure needs.  During the backfill of any regulated pipeline excavations in open cut sections, the pipeline operator shall bury “buried pipeline” warning tape one foot above any regulated pipeline to warn future excavators of the presence of a buried regulated pipeline. The gas inspector may also require that a proposed or existing regulated pipeline be relocated if it conflict with the proposed alignment and depth of a gravity dependent utility."
"SEC. 51A-12.303_5","(e)   When the required pipeline records are submitted to the Texas Railroad Commission, the pipeline operator shall provide the gas inspector the following information:"
"SEC. 51A-12.303_5_1","(1)   Global positioning system (GPS) information sufficient to locate the regulated pipelines, including the beginning and end points; sufficient points in between the regulated pipeline route; and the depth of cover information. This information must be submitted to the gas inspector in a format compatible with the city’s own GIS system."
"SEC. 51A-12.303_5_2","(2)   As-built or record drawings of the regulated pipelines. The accuracy of the record drawings must meet a survey level of one foot to 50,000 feet. The scale of the record drawings must be a minimum of one inch to 40 feet. The drawings must be provided in a digital file format with the location tied to at least one nearby GPS city monument. If the new regulated pipeline length exceeds 1,000 feet within the city, the regulated pipeline must be tied to at least two GPS city monuments."
"SEC. 51A-12.303_5_3","(3)   The origin point and the destination of the regulated pipeline."
"SEC. 51A-12.303_5_4","(4)   Engineering plans, drawings, and maps with summarized specifications showing the horizontal location, covering depths, and location of shutoff valves of the subject regulated pipeline. The drawings must show the location of other regulated pipelines and utilities that are crossed or paralleled within 15 feet of the regulated pipeline right-of-way."
"SEC. 51A-12.303_5_5","(5)   Detailed cross-section drawings for all public rights-of-ways and easement crossings on city property as permitted by the city."
"SEC. 51A-12.303_5_6","(6)   A list of the names and mailing addresses of all the residents, property owners, and tenants adjacent to the regulated pipeline construction."
"SEC. 51A-12.303_6","(f)   Changes in any of the contact information required as part of the regulated pipeline permit application must be provided to the gas inspector and the fire marshal before the contact information is changed.  (Ord. 29228)"
"SEC. 51A-12.304","EMERGENCY RESPONSE PLAN AND INCIDENT REPORTING."
"SEC. 51A-12.304_1","(a)   The pipeline operator shall maintain and update the emergency response plan to minimize hazards from an emergency."
"SEC. 51A-12.304_2","(b)   The pipeline operator shall meet annually with the gas inspector and fire marshal to review the emergency response plan."
"SEC. 51A-12.304_3","(c)   At the annual review meeting,"
"SEC. 51A-12.304_3_1","(1)   the pipeline operator shall:"
"SEC. 51A-12.304_3_1_1","(A)   provide or update a copy of the emergency response plan;"
"SEC. 51A-12.304_3_1_2","(B)   review the responsibilities of each governmental organization in response to an emergency or incident;"
"SEC. 51A-12.304_3_1_3","(C)   review the capabilities of the pipeline operator to respond to an emergency or incident;"
"SEC. 51A-12.304_3_1_4","(D)   identify the types of emergencies or incidents that will result in or require contacting the city; and"
"SEC. 51A-12.304_3_1_5","(E)   plan mutual activities that the city and the pipeline operator can engage in to minimize risks associated with pipeline operation; and"
"SEC. 51A-12.304_3_2","(2)   the city shall provide the pipeline operator with a list of additional contacts that must be made if a pipeline emergency or incident occurs. The city will inform the pipeline operator of the emergency response groups that will be contacted through 911."
"SEC. 51A-12.304_4","(d)   Upon discovering a pipeline emergency or incident, any affected pipeline operator shall, as soon as practical, communicate to the city’s 911 system the following information:"
"SEC. 51A-12.304_4_1","(1)   a general description of the emergency or incident;"
"SEC. 51A-12.304_4_2","(2)   the location of the emergency or incident;"
"SEC. 51A-12.304_4_3","(3)   the name and telephone number of the person reporting the emergency or incident;"
"SEC. 51A-12.304_4_4","(4)   the name of the pipeline operator;"
"SEC. 51A-12.304_4_5","(5)   whether any hazardous material is involved and identification of the hazardous material; and"
"SEC. 51A-12.304_4_6","(6)   any other information as requested by the emergency dispatcher or other official at the time of reporting the emergency or incident."
"SEC. 51A-12.304_5","(e)   Each pipeline operator shall equip and maintain a regulated pipeline containing natural gas with hydrogen sulfide in concentrations of more than 100 parts per 1,000,000,000 with an audible alarm system that will provide notice to the general public in the event of a leak. The audible alarm system must be of a type and design approved by the gas inspector."
"SEC. 51A-12.304_6","(f)   A pipeline operator shall report to the gas inspector all nonemergency incidents involving well safety or integrity by completing an incident report on a form furnished by the city. Incident reports must be filed by the pipeline operator within 24 hours after discovering the incident.  (Ord. 29228)"
"SEC. 51A-12.305","MARKERS."
"SEC. 51A-12.305_1","(a)   The pipeline operator is responsible for maintaining markers in accordance with this section and state and federal laws."
"SEC. 51A-12.305_2","(b)   The location of all new or replacement pipe and regulated pipeline must be marked by the pipeline operator or the person installing or operating the regulated pipelines as follows:"
"SEC. 51A-12.305_2_1","(1)   Marker signs must be placed at all locations where pipe or regulated pipelines cross property boundary lines and at each side of a public rights-of-way or private street that the regulated pipeline crosses."
"SEC. 51A-12.305_2_2","(2)   The top of all marker signs must be a minimum of four feet above ground level; the support post must be sufficient to support the marker sign; and the markers must be painted yellow or another color approved by the director of the department of transportation."
"SEC. 51A-12.305_2_3","(3)   All marker signs must be a minimum of 12 inches square and must be marked as “gas pipe line.”"
"SEC. 51A-12.305_2_4","(4)   All marker signs must contain the name of the pipeline operator and a 24-hour local contact number."
"SEC. 51A-12.305_2_5","(5)   Regulated pipelines must be marked along their entire length with a buried metal wire and metallic flag tape."
"SEC. 51A-12.305_2_6","(6)   All signs must also contain an 811 designation “call before you dig” statement."
"SEC. 51A-12.305_2_7","(7)   The pipeline operator shall annually replace signage that has been lost, damaged, or removed.  (Ord. 29228)"
"SEC. 51A-12.306","ONE-CALL SYSTEM."
"SEC. 51A-12.306_1","(a)   A pipeline operator shall be a member in good standing with the one-call system or other approved excavation monitoring system as required by state law."
"SEC. 51A-12.306_2","(b)   A pipeline operator shall contract for service with the selected underground utility coordinating system for a minimum of five years unless there is an agreement between the pipeline operator and the city to change to an alternate system.  The pipeline operator shall maintain the contract for services without interruption for the life of the regulated pipeline permit.  (Ord. 29228)"
"SEC. 51A-12.307","PIPELINE INFORMATION REPORTING REQUIREMENTS."
"SEC. 51A-12.307_1","(a)   The pipeline operator must file with the gas inspector an annual verified report in letter form on or before June 30 of each year to cover the reporting period of June 1 through May 31. The annual report must include the following information:"
"SEC. 51A-12.307_1_1","(1)   A statement that the regulated pipeline has no outstanding safety violations as determined in an inspection or audit by either the Texas Railroad Commission or the United States Department of Transportation."
"SEC. 51A-12.307_1_2","(2)   If any safety violations, as determined by the Railroad Commission or the United States Department of Transportation, have not been corrected, the violations must be reported and an action plan to correct the safety violations must be provided.  The action plan must include a timeline for corrective action and the individual or firm responsible for each action."
"SEC. 51A-12.307_1_3","(3)   If the pipeline operator has no reporting responsibility to the Texas Railroad Commission or the United States Department of Transportation and is otherwise exempt from the safety regulations of either agency, the following documents pertaining to the preceding reporting period of June 1 through May 31:"
"SEC. 51A-12.307_1_3_1","(A)   copies of internal reports of responses to pipeline emergencies;"
"SEC. 51A-12.307_1_3_2","(B)   current operations and maintenance logs; and"
"SEC. 51A-12.307_1_3_3","(C)   current emergency action plan."
"SEC. 51A-12.307_1_4","(4)   Evidence that the pipeline operator has current liability insurance in accordance with this division."
"SEC. 51A-12.307_1_5","(5)   A statement that the regulated pipeline information provided is correct.  If the information provided is no longer correct, updated or corrected information."
"SEC. 51A-12.307_2","(b)   The pipeline operator must, upon the request by the gas inspector, make available a log of all the maintenance and monitoring activities conducted on all pipelines subject to this division for the reporting period must be made available upon request by the gas inspector."
"SEC. 51A-12.307_3","(c)   The pipeline operator shall file a copy of all initial or follow-up reports provided to the Texas Railroad Commission and the United States Department of Transportation on unsafe pipeline conditions, pipeline emergencies, or pipeline incidents with the gas inspector.  The pipeline operator shall file with the gas inspector any initial or follow-up reports filed with state and federal regulatory agencies regarding pipeline releases concurrently with the city.  (Ord. 29228)"
"SEC. 51A-12.308","PUBLIC EDUCATION."
"SEC. 51A-12.308_1","All pipeline operators must annually provide affected landowners, public officials, and emergency providers with appropriate public awareness information in accordance with 49 CFR 192.616 and 195.440.  (Ord. 29228)"
"SEC. 51A-12.309","REPAIRS AND MAINTENANCE."
"SEC. 51A-12.309_1","(a)   All repairs and maintenance of pipelines must be performed in accordance with the United States Department of Transportation and Texas Railroad Commission mechanical integrity requirements."
"SEC. 51A-12.309_2","(b)   A pipeline operator shall protect, maintain in a state of good repair and condition, and regularly paint all pipeline risers and appurtenances related to pipeline construction and operations that are composed of materials generally protected or painted."
"SEC. 51A-12.309_3","(c)   If non-emergency repairs require excavation of a regulated pipeline, the pipeline operator shall provide written notice to the residents, property owners, and tenants within 500 feet, measured from the centerline of the pipeline to be excavated, at least five days before beginning the repairs."
"SEC. 51A-12.309_4","(d)   If above-ground non-emergency repairs that are not routine maintenance are required, the pipeline operator shall provide written notice to the residents, property owners, and tenants within 500 feet, measured from the centerline of the pipeline section to be repaired, at least five days before beginning the repairs. The written notice must be:"
"SEC. 51A-12.309_4_1","(1)   sent by United States mail, postage prepaid, at least five days before beginning any non-emergency repair; or"
"SEC. 51A-12.309_4_2","(2)   hand-delivery at least three days before beginning the non-emergency repairs.  (Ord. 29228)"
"SEC. 51A-12.310","NO ASSUMPTION OF RESPONSIBILITY BY CITY."
"SEC. 51A-12.310_1","Nothing in this division shall be construed as an assumption by the city of any responsibility of a pipeline operator of a pipeline not owned by the city, and no city officer, employee, or agent has the authority to relieve a pipeline operator of their responsibility under this division or by any other law, ordinance, rule, or regulation.  (Ord. 29228)"
"SEC. 51A-12.311","ABANDONED PIPELINES."
"SEC. 51A-12.311_1","(a)   All regulated pipelines must be maintained in an active condition unless abandoned in accordance with state and federal regulations."
"SEC. 51A-12.311_2","(b)   Within 60 days after the pipeline becomes idle or inactive, a pipeline must be purged and plugged."
"SEC. 51A-12.311_3","(c)   The pipeline operator shall notify the gas inspector in writing within 30 days after a pipeline is abandoned.  Within 60 days after abandonment, the regulated pipeline must be purged and plugged."
"SEC. 51A-12.311_4","(d)   To reactivate an abandoned pipeline, the pipeline operator shall apply for a new regulated pipeline permit in accordance with this division."
"SEC. 51A-12.311_5","(e)   A reactivated regulated pipeline must be pressure tested for integrity and compliance with the Texas Railroad Commission and the United States Department of Transportation regulations.  A regulated gas permit application to reactivate an abandoned pipeline must include the results of the pressure testing.  (Ord. 29228)"
"SEC. 51A-12.401","VIOLATIONS."
"SEC. 51A-12.401_1","(a)    A person is criminally responsible for a violation of this article if the person:"
